compound_name,BBB+/BBB-,MW,LogP,HBD,HBA
chloralose,BBB+,309.52900000000005,-0.46290000000000026,3.0,6.0
pentostatin,BBB+,268.273,-0.9890000000000005,4.0,8.0
benzyl alcohol,BBB+,108.13999999999997,1.1789,1.0,1.0
salicin,BBB+,286.28,-1.6424000000000003,5.0,7.0
nicotinyl alcohol,BBB-,109.12799999999999,0.5739,1.0,2.0
cyprazepam,BBB+,339.8260000000001,2.6294000000000013,1.0,3.0
roxindole mesylate,BBB+,346.4740000000001,4.9855000000000045,2.0,2.0
"morphinan-3-ol, 17-(2-phenylethyl)-",BBB+,347.502,4.693300000000003,1.0,2.0
norlevorphanol,BBB+,243.34999999999994,2.7382,2.0,2.0
proxorphan,BBB+,299.41400000000004,2.706900000000001,1.0,3.0
oxilorphan,BBB+,313.4410000000001,2.975500000000001,2.0,3.0
butorphanol,BBB+,327.46800000000013,3.3656000000000015,2.0,3.0
normorphine,BBB+,271.3160000000001,0.8558999999999997,3.0,4.0
nalbuphine,BBB+,357.4500000000003,1.7072999999999998,3.0,5.0
fenadiazole,BBB+,162.148,1.4422,1.0,4.0
tifemoxone,BBB+,223.29700000000003,1.7288,1.0,3.0
xantocillin,BBB-,288.30600000000004,4.318380000000003,2.0,2.0
azidamfenicol,BBB+,295.25500000000005,0.41560000000000014,3.0,6.0
eltoprazine,BBB+,220.27199999999993,0.8673999999999997,1.0,4.0
pipequaline,BBB+,316.448,4.834000000000003,1.0,2.0
perafensine,BBB+,289.382,3.3114000000000017,1.0,3.0
dexoxadrol,BBB+,309.40899999999993,3.4452000000000016,1.0,3.0
napitane,BBB+,335.4470000000001,4.3247000000000035,0.0,3.0
deximafen (imafen),BBB+,187.24599999999998,1.0024999999999997,1.0,3.0
fenharmane,BBB+,262.356,3.597400000000002,2.0,1.0
benzindopyrine hydrochloride,BBB+,312.41600000000005,4.869800000000004,0.0,2.0
dexamisole,BBB+,204.298,2.1460999999999997,0.0,3.0
indalpine,BBB+,228.339,3.100100000000001,2.0,1.0
5234-86-6,BBB+,188.27399999999997,1.1889999999999998,1.0,2.0
taclamine,BBB+,289.422,4.4577000000000035,0.0,1.0
quinupramine,BBB+,304.4370000000001,4.017500000000003,0.0,2.0
azepindole,BBB+,186.25799999999995,2.134599999999999,1.0,2.0
litoxetine,BBB+,241.33399999999995,3.1084000000000014,1.0,2.0
pyridarone,BBB+,195.22099999999998,3.4948000000000015,0.0,2.0
piribedil,BBB+,298.34600000000006,1.5274999999999999,0.0,6.0
schembl120952,BBB+,350.4250000000001,4.018500000000003,0.0,4.0
teniloxazine,BBB+,289.40000000000003,2.7061,1.0,4.0
alclofenac,BBB-,226.659,2.5319000000000003,1.0,2.0
(s)-warfarin,BBB-,308.3330000000001,3.609600000000003,1.0,4.0
practolol,BBB-,266.34099999999995,1.3826999999999992,3.0,4.0
ifenprodil,BBB+,325.45200000000006,3.7688000000000033,2.0,3.0
terbutaline sulfate,BBB-,225.288,1.5192999999999997,4.0,4.0
remikiren,BBB-,630.8520000000002,3.0962000000000023,5.0,7.0
1-(2-methyl-3-sulfanylpropanoyl)pyrrolidine-2-carboxylic acid,BBB-,217.28999999999996,0.6279000000000001,2.0,3.0
gyki-52466,BBB+,293.326,2.7669000000000006,1.0,5.0
temafloxacin,BBB-,417.38700000000006,2.904300000000001,2.0,5.0
estradiol valerate,BBB-,356.5060000000001,5.350300000000006,1.0,3.0
cgs-19755,BBB+,300.78200000000004,3.387120000000002,0.0,4.0
quinpirole,BBB+,219.332,1.9989000000000001,1.0,2.0
raclopride,BBB+,347.2420000000001,2.9217000000000013,2.0,4.0
cgp-39551,BBB+,237.19199999999998,0.0008000000000001339,3.0,4.0
bufuralol,BBB-,261.36499999999995,3.4167000000000014,2.0,3.0
ici-204448,BBB-,465.37700000000035,4.294800000000003,1.0,4.0
u-50488,BBB+,369.3360000000003,4.4013000000000035,0.0,2.0
pd 117302,BBB+,356.53500000000025,4.309200000000003,0.0,3.0
sch-23390,BBB+,287.79,3.6654000000000027,1.0,2.0
ceftriaxone,BBB-,554.592,-1.6112999999999973,4.0,14.0
cefetametpivoxil,BBB-,511.5820000000002,0.8396999999999999,2.0,12.0
abecarnil,BBB+,404.4660000000002,5.006700000000005,1.0,5.0
elacridar,BBB-,563.6540000000001,5.5602000000000045,2.0,6.0
proscillaridin,BBB-,530.6580000000004,3.013800000000002,4.0,8.0
acarbose,BBB-,645.6080000000003,-8.564500000000002,14.0,19.0
mefenidil,BBB+,197.24099999999996,2.451200000000001,1.0,2.0
mecoprop,BBB+,214.648,2.5003199999999994,1.0,2.0
tocainide,BBB-,192.262,1.58914,2.0,2.0
tolamolol,BBB-,344.41100000000006,1.5022199999999999,3.0,5.0
napsagatran,BBB-,558.6610000000002,0.6740700000000035,5.0,6.0
minoxidil,BBB-,209.25300000000001,0.1723700000000003,3.0,6.0
guanabenz,BBB-,231.086,1.6007000000000005,2.0,2.0
phaclofen,BBB+,249.63400000000001,1.56,3.0,2.0
saclofen,BBB+,249.71900000000002,1.2701000000000005,2.0,3.0
olsalazine sodium,BBB-,302.242,2.9096000000000006,4.0,6.0
carmoxirol,BBB-,374.4840000000001,4.978100000000005,2.0,2.0
miglitol,BBB-,207.226,-3.262099999999999,5.0,6.0
quipazine,BBB+,213.284,1.6443999999999999,1.0,3.0
,BBB-,298.42600000000004,3.4925000000000024,1.0,2.0
,BBB+,430.56700000000023,5.557800000000006,1.0,3.0
,BBB-,296.4100000000001,3.6126000000000023,2.0,2.0
,BBB-,310.4370000000001,3.915600000000003,1.0,2.0
,BBB+,312.45300000000003,3.8826000000000036,1.0,2.0
unii-bsk5epo7d3,BBB+,360.4730000000003,2.6613000000000007,1.0,4.0
selegiline,BBB+,187.286,2.1826,0.0,1.0
185517-74-2,BBB+,171.243,1.8967,1.0,1.0
carfimate,BBB+,175.187,1.4562000000000002,1.0,2.0
ncgc00183101-01,BBB+,398.55400000000014,2.49992,2.0,8.0
dibenzoyl thiamine,BBB+,490.58500000000026,4.3778200000000025,1.0,8.0
benfotiamine,BBB+,466.45600000000024,2.630119999999999,3.0,8.0
,BBB-,411.4100000000002,1.2650399999999997,5.0,8.0
,BBB-,411.4100000000002,1.2650399999999997,5.0,8.0
ectylurea,BBB+,156.18499999999997,0.5376000000000003,2.0,2.0
(s)-crotetamide,BBB+,226.31999999999996,1.2778,0.0,2.0
unii-8z6r6e061v,BBB+,240.34699999999998,1.6679000000000002,0.0,2.0
,BBB-,389.4330000000001,0.7067000000000008,4.0,6.0
,BBB+,535.6370000000005,4.120600000000004,1.0,8.0
,BBB+,535.6370000000005,4.120600000000004,1.0,8.0
"2-(3,4-dihydronaphthalen-2-ylmethylidene)imidazolidine",BBB+,212.29600000000002,2.0504,2.0,2.0
fenharmane,BBB+,262.356,3.1860000000000017,1.0,2.0
(2s)-2-(1h-inden-4-yloxymethyl)morpholine,BBB+,231.29499999999993,1.6230999999999998,1.0,3.0
schembl6958891,BBB+,212.296,2.4063999999999997,1.0,2.0
(+)-cannabidiol,BBB+,314.469,5.846500000000006,2.0,2.0
nalmefene,BBB+,339.4350000000001,2.512500000000001,2.0,4.0
,BBB+,337.5070000000002,4.662800000000004,1.0,2.0
,BBB+,372.4610000000001,1.7236999999999996,3.0,5.0
,BBB+,390.4510000000002,1.8157999999999999,3.0,5.0
,BBB+,372.4610000000002,1.7236999999999996,3.0,5.0
,BBB-,476.8690000000002,0.21550000000000008,6.0,9.0
,BBB-,476.8690000000002,0.05890000000000045,6.0,9.0
,BBB-,442.42400000000015,-0.4378999999999982,6.0,9.0
,BBB-,442.42400000000015,-0.5944999999999991,6.0,9.0
vinylbital,BBB+,224.26000000000002,0.9609999999999999,2.0,3.0
schembl3299566,BBB-,395.4220000000001,-0.17179999999999884,4.0,9.0
schembl4812946,BBB-,453.45800000000014,-0.5447999999999991,4.0,10.0
quinidine,BBB-,324.4240000000001,3.1732000000000014,1.0,4.0
quinidine,BBB+,324.4240000000001,3.1732000000000014,1.0,4.0
,BBB+,432.4880000000002,2.1948000000000003,2.0,6.0
zinc2006536,BBB+,226.23199999999997,-0.3142,3.0,4.0
"5-[(2s)-hex-3-yn-2-yl]-1-methyl-5-prop-2-enyl-1,3-diazinane-2,4,6-trione",BBB+,262.30899999999997,1.3066,1.0,3.0
secobarbital,BBB+,238.28699999999998,1.3510999999999997,2.0,3.0
thiamylal,BBB+,254.355,1.5159999999999998,2.0,3.0
thialbarbital,BBB+,264.34999999999997,1.4361,2.0,3.0
(s)-allomethadione,BBB+,155.15299999999996,0.5397000000000001,0.0,3.0
"albutoin, (s)-",BBB+,212.31799999999998,1.3037999999999998,1.0,2.0
,BBB+,283.415,3.6366000000000023,1.0,2.0
"(7as)-4a,9-dihydroxy-3-prop-2-enyl-2,4,5,6,7a,13-hexahydro-1h-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",BBB+,327.3800000000001,1.3014,2.0,5.0
,BBB+,437.58000000000027,3.719800000000003,2.0,5.0
,BBB+,437.58000000000027,3.719800000000003,2.0,5.0
,BBB+,311.3810000000001,1.7542999999999997,2.0,4.0
,BBB+,395.45500000000015,2.5448000000000004,0.0,6.0
"alpiropride, (s)-",BBB+,382.48600000000016,0.565700000000002,3.0,6.0
unii-3ggr48an0z,BBB+,383.4700000000002,0.7314000000000015,2.0,6.0
zinc1531027,BBB+,451.61500000000024,3.193900000000001,2.0,4.0
,BBB-,330.43100000000004,0.5372999999999997,2.0,5.0
(s)-alfetamine,BBB+,161.248,2.1325000000000003,1.0,1.0
,BBB-,804.0310000000001,4.639000000000004,3.0,12.0
(s)-alprenolol,BBB+,249.35399999999996,2.1528,2.0,3.0
74046-07-4,BBB+,129.159,0.36450000000000005,2.0,2.0
"4-[3-[(3s,4s)-3-ethenylpiperidin-4-yl]propyl]-6-methoxyquinoline",BBB+,310.44100000000003,3.977800000000003,1.0,3.0
,BBB-,361.42300000000006,1.0600000000000005,2.0,5.0
,BBB-,429.6040000000001,5.406500000000006,1.0,3.0
,BBB-,483.47300000000024,0.6317999999999996,5.0,10.0
,BBB+,378.4400000000001,1.6481000000000001,3.0,5.0
,BBB+,344.4510000000001,2.5852000000000004,2.0,4.0
,BBB+,376.46800000000013,2.923300000000001,2.0,4.0
,BBB-,513.4990000000003,0.7259,6.0,11.0
,BBB-,497.5000000000002,1.0202999999999998,5.0,10.0
,BBB+,376.46800000000013,2.923300000000001,2.0,4.0
,BBB+,346.4670000000001,2.8092000000000015,2.0,4.0
,BBB+,418.50500000000017,3.4464000000000024,1.0,5.0
,BBB+,386.53200000000027,4.607500000000004,0.0,4.0
,BBB+,416.5580000000003,4.9310000000000045,1.0,4.0
,BBB+,314.46900000000005,4.723500000000005,0.0,2.0
,BBB+,342.4790000000001,3.716300000000003,1.0,3.0
,BBB+,344.49500000000006,3.9403000000000032,1.0,3.0
,BBB+,316.48500000000007,4.205100000000003,1.0,2.0
,BBB+,439.37900000000013,4.152300000000004,1.0,4.0
,BBB+,550.0670000000002,4.703480000000005,1.0,7.0
chembl71895,BBB-,381.42300000000023,0.6331999999999995,1.0,4.0
chembl306665,BBB-,413.4400000000002,1.3737999999999995,1.0,4.0
chembl69032,BBB-,414.33300000000025,1.6617999999999997,1.0,4.0
chembl74292,BBB-,407.53600000000023,0.09240000000000098,1.0,5.0
chembl71313,BBB-,345.4430000000002,0.3549999999999996,1.0,4.0
ketoconazole,BBB-,531.4399999999999,4.205800000000003,0.0,7.0
aceglutamide,BBB+,188.183,-1.1587999999999987,3.0,3.0
,BBB+,418.50500000000017,3.494100000000002,1.0,5.0
,BBB-,807.8900000000002,3.2596000000000025,5.0,14.0
,BBB-,516.7190000000004,5.6661000000000055,3.0,5.0
,BBB+,455.37800000000016,3.7363000000000026,1.0,5.0
,BBB+,420.47700000000015,2.2205000000000004,2.0,6.0
,BBB+,402.48700000000014,2.1284,2.0,6.0
,BBB+,422.4930000000002,2.4445000000000006,2.0,6.0
,BBB+,402.48700000000025,2.560600000000001,1.0,6.0
,BBB+,404.5030000000002,2.3524000000000003,2.0,6.0
,BBB+,416.5140000000002,2.3744000000000005,2.0,6.0
,BBB+,434.9160000000003,2.5539000000000005,1.0,6.0
,BBB+,530.6650000000002,4.300600000000004,2.0,7.0
,BBB+,470.48400000000026,2.7117000000000004,2.0,6.0
,BBB+,434.5040000000002,2.466500000000001,2.0,6.0
,BBB+,434.50400000000025,2.3224,2.0,6.0
,BBB+,434.50400000000025,2.3224,2.0,6.0
,BBB+,478.5130000000003,1.7620999999999991,2.0,8.0
,BBB+,504.5950000000003,3.6734000000000027,1.0,7.0
,BBB+,528.5730000000003,3.9242000000000035,1.0,8.0
,BBB+,559.4000000000001,3.4619000000000018,1.0,7.0
,BBB+,494.53100000000023,2.9853000000000014,1.0,7.0
,BBB+,459.51400000000024,2.6553000000000004,1.0,7.0
,BBB+,441.5240000000002,2.5632,1.0,7.0
,BBB+,566.0660000000003,4.287480000000004,1.0,8.0
,BBB+,569.0660000000003,3.962800000000003,1.0,8.0
,BBB+,494.53100000000023,2.9376000000000015,1.0,7.0
,BBB+,476.5410000000002,2.8455000000000013,1.0,7.0
,BBB+,502.5790000000003,3.5238000000000023,1.0,7.0
,BBB+,502.5790000000003,3.5238000000000023,1.0,7.0
,BBB+,452.9500000000002,3.568900000000003,1.0,5.0
schembl11851060,BBB-,339.32900000000006,-0.7982199999999984,2.0,7.0
,BBB-,415.4240000000002,-1.129699999999996,4.0,8.0
chembl1617862,BBB-,423.4720000000001,0.4754000000000007,2.0,8.0
(6s)-3-(acetyloxymethyl)-8-oxo-7-[(2-phenylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid,BBB-,390.4170000000001,0.530800000000001,2.0,6.0
schembl10974577,BBB-,396.4460000000001,0.5923000000000007,2.0,7.0
schembl8480395,BBB-,405.43200000000013,-0.01189999999999758,3.0,7.0
,BBB-,491.9090000000003,2.2187200000000002,2.0,8.0
,BBB+,480.5100000000003,2.3478000000000003,0.0,10.0
"[(1s,6s,7as)-4-(acetyloxymethyl)-1-(3-methylbutanoyloxy)spiro[6,7a-dihydro-1h-cyclopenta[c]pyran-7,2'-oxirane]-6-yl] 3-acetyloxy-3-methylbutanoate",BBB+,480.51000000000033,2.3478000000000003,0.0,10.0
valepotriate,BBB+,422.4740000000002,2.6621000000000006,0.0,8.0
,BBB-,406.4600000000001,0.8400000000000005,1.0,7.0
,BBB+,434.5040000000002,2.609000000000001,2.0,6.0
levophacetoperane,BBB+,233.31099999999995,2.4329,1.0,3.0
,BBB-,501.57600000000036,2.2885,2.0,8.0
,BBB-,853.9180000000001,3.735700000000003,4.0,14.0
,BBB-,516.7190000000004,5.6661000000000055,3.0,5.0
,BBB+,588.5090000000001,8.930300000000003,0.0,2.0
,BBB+,588.5090000000002,8.786200000000004,0.0,2.0
,BBB+,424.49000000000024,2.742000000000001,0.0,8.0
,BBB+,369.41700000000014,1.9886,0.0,6.0
acetorphan (racecadotril and ecadotril),BBB+,385.4850000000002,2.9846000000000013,1.0,5.0
,BBB-,416.58300000000025,4.852300000000005,0.0,5.0
,BBB+,332.4840000000001,3.774200000000003,1.0,3.0
,BBB+,332.5280000000001,4.985300000000005,1.0,2.0
,BBB+,318.5010000000001,4.595200000000005,1.0,2.0
w 3746,BBB+,320.172,1.2033999999999998,3.0,4.0
aceprometazine,BBB+,326.465,4.442000000000005,0.0,4.0
(s)-fexofenadine,BBB-,501.66700000000014,5.510500000000006,3.0,4.0
,BBB-,439.5780000000003,2.4116,0.0,7.0
,BBB-,463.55600000000015,1.3235000000000015,2.0,8.0
schembl1005144,BBB+,370.83600000000007,4.044900000000003,1.0,4.0
,BBB+,462.6520000000003,4.095200000000004,2.0,6.0
"(1s,8s)-6-tert-butyl-3-azapentacyclo[11.8.1.03,8.09,22.016,21]docosa-9,11,13(22),16,18,20-hexaen-6-ol",BBB+,361.52900000000017,4.844800000000005,1.0,2.0
,BBB+,458.5950000000002,3.5447000000000024,2.0,6.0
,BBB+,458.5950000000002,3.5447000000000024,2.0,6.0
,BBB+,518.6220000000003,4.015800000000003,1.0,7.0
,BBB+,532.6490000000002,4.405900000000004,1.0,7.0
,BBB+,613.8030000000003,2.8669000000000016,4.0,7.0
chembl405969,BBB+,670.855,3.092400000000003,5.0,7.0
(s)-albuterol,BBB-,239.315,1.3059999999999998,4.0,4.0
(+)-s-carbuterol,BBB-,267.329,1.3043,5.0,4.0
zinc311,BBB+,211.28,2.2472000000000003,2.0,2.0
(-)-carteolol,BBB+,292.37899999999996,1.6990999999999998,3.0,4.0
zinc11592715,BBB+,309.406,0.6347999999999998,4.0,5.0
(s)-bunitrolol,BBB+,248.326,1.68608,2.0,4.0
schembl4820,BBB-,240.303,0.7009999999999998,4.0,5.0
chembl2261922,BBB+,418.29100000000005,3.8808000000000034,0.0,5.0
(-)-stiripentol,BBB+,234.29499999999996,2.8355000000000015,1.0,3.0
schembl19274001,BBB+,234.29499999999996,2.8355000000000015,1.0,3.0
zinc5354935,BBB+,195.242,0.9391,1.0,2.0
buclizine,BBB+,433.0390000000001,6.544700000000008,0.0,2.0
schembl4916174,BBB+,406.49200000000013,5.465600000000005,2.0,3.0
chembl432527,BBB+,471.6850000000001,6.445800000000008,2.0,3.0
hopantenic-acid,BBB+,233.26399999999995,-0.6532,4.0,4.0
chlorobutanol,BBB+,177.458,2.127500000000001,1.0,1.0
2-methylpropanol,BBB+,128.09300000000002,1.3195999999999999,1.0,1.0
,BBB-,546.0450000000003,2.9866,3.0,6.0
,BBB-,378.4500000000001,1.4756999999999998,2.0,5.0
,BBB+,285.43100000000004,3.8826000000000027,1.0,2.0
nalmexone,BBB+,355.4340000000002,2.0816,2.0,5.0
,BBB+,355.4340000000002,2.0816,2.0,5.0
,BBB+,540.6970000000002,4.703900000000005,1.0,7.0
,BBB-,510.6120000000002,3.0810000000000013,1.0,7.0
zinc665,BBB+,188.26699999999997,1.4023999999999999,1.0,3.0
,BBB+,347.5020000000001,4.454700000000004,1.0,2.0
ci-1043,BBB+,407.9010000000001,5.380100000000004,0.0,4.0
zinc20137760,BBB+,235.327,2.4621000000000004,1.0,3.0
(s)-amixetrine,BBB+,261.40899999999993,3.886200000000003,0.0,2.0
,BBB+,505.63700000000034,2.4028,3.0,7.0
unii-u73hjz98fz,BBB-,366.5490000000002,4.830200000000005,0.0,3.0
(s)-sibutramine,BBB+,279.8550000000001,4.738000000000005,0.0,1.0
,BBB-,686.8990000000003,-0.13459999999999628,7.0,9.0
,BBB-,424.47500000000014,1.4827999999999997,2.0,7.0
,BBB-,654.6059999999999,3.192800000000001,3.0,6.0
(s)-(+)-ibuprofen,BBB+,206.28499999999997,3.073200000000001,1.0,1.0
"1-[4-[[(4s)-2-(2,4-dichlorophenyl)-2-(1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]-4-propan-2-ylpiperazine",BBB-,532.472,4.462700000000003,0.0,8.0
,BBB+,273.298,3.4871000000000025,0.0,2.0
(s)-oxaflozane,BBB+,273.298,3.4871000000000025,0.0,2.0
schembl6707709,BBB+,328.283,4.367600000000003,2.0,2.0
sotalol,BBB+,272.37,1.0895000000000001,3.0,4.0
(+)-isoproterenol,BBB-,211.261,1.1291999999999998,4.0,4.0
levobetaxolol,BBB+,307.434,2.3933999999999997,2.0,4.0
(s)-(-)-pindolol,BBB+,248.32600000000002,1.9055999999999995,3.0,3.0
propranolol,BBB-,259.34900000000005,2.5775000000000006,2.0,3.0
chembl319301,BBB+,408.4640000000001,4.955300000000004,2.0,4.0
(s)-bromisoval,BBB+,223.07,0.6008000000000002,2.0,2.0
(s)-7-(4-fluorobenzylamino)-8-methylnonanoic acid,BBB+,295.398,3.9750000000000023,2.0,2.0
"valganciclovir, (s)-",BBB+,354.3670000000001,-1.4366999999999974,4.0,10.0
(2s)-2-[[(2s)-2-[[2-[[(2s)-2-[[(2s)-2-amino-3-(4-hydroxyphenyl)propanoyl]amino]propanoyl]amino]acetyl]amino]-3-phenylpropanoyl]amino]-3-methylbutanamide,BBB-,554.6480000000003,-0.7634999999999934,7.0,7.0
unii-m40on86qx2,BBB+,156.26899999999995,2.5836000000000006,1.0,1.0
,BBB+,393.57500000000033,4.6311000000000035,1.0,3.0
,BBB-,402.53100000000023,4.073300000000003,1.0,4.0
,BBB+,326.4,2.5172,3.0,4.0
3-hydroxy-alpha-methyl-dl-tyrosine,BBB-,211.21699999999998,0.4423000000000001,4.0,4.0
zinc4214112,BBB+,204.226,0.5901000000000001,2.0,4.0
,BBB-,453.5020000000002,0.3526000000000017,4.0,9.0
zinc5447609,BBB+,224.26,1.1050999999999997,2.0,3.0
,BBB-,453.5020000000002,0.3526000000000017,4.0,9.0
,BBB-,470.69400000000036,6.412600000000009,2.0,3.0
102507-71-1,BBB-,437.41200000000015,-1.6293999999999977,4.0,11.0
,BBB-,423.42900000000014,-1.1559999999999973,4.0,11.0
brl-53087,BBB+,383.3630000000003,4.648900000000005,0.0,2.0
zinc1678603,BBB+,217.268,1.9508999999999999,1.0,2.0
,BBB+,217.268,1.9508999999999999,1.0,2.0
"[(1s,2s,9s)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[7.3.0.02,6]dodecan-6-yl]methyl sulfamate",BBB+,339.3660000000001,-0.3953999999999982,1.0,8.0
,BBB+,564.6060000000004,4.639600000000004,1.0,8.0
,BBB+,434.50400000000025,2.4188000000000005,2.0,6.0
,BBB+,578.6330000000004,5.029700000000005,1.0,8.0
,BBB+,416.51400000000024,2.326700000000001,2.0,6.0
,BBB+,416.51400000000024,2.326700000000001,2.0,6.0
,BBB+,454.96600000000024,3.889300000000003,1.0,5.0
,BBB+,438.5360000000002,2.722700000000002,2.0,6.0
,BBB+,438.5360000000002,2.722700000000002,2.0,6.0
,BBB+,505.84100000000024,5.129100000000005,0.0,4.0
,BBB+,489.38600000000025,4.859800000000004,0.0,4.0
,BBB+,487.39500000000027,3.882600000000003,1.0,5.0
,BBB+,452.49400000000026,2.366800000000001,2.0,6.0
,BBB+,520.5690000000004,3.327700000000002,1.0,7.0
,BBB+,434.50400000000025,2.2747000000000006,2.0,6.0
,BBB+,436.5200000000002,2.498700000000001,2.0,6.0
,BBB-,425.50600000000014,3.0852000000000013,2.0,5.0
,BBB-,325.4339999999999,1.4062000000000001,1.0,4.0
,BBB-,510.5760000000003,0.5672700000000013,4.0,8.0
,BBB-,405.47600000000017,1.1166999999999998,3.0,6.0
,BBB-,389.4770000000002,1.4111,2.0,5.0
,BBB-,405.47600000000017,1.1166999999999998,3.0,6.0
,BBB-,341.433,0.2797000000000011,3.0,5.0
,BBB-,393.5090000000002,0.9158000000000006,3.0,5.0
,BBB-,359.40400000000005,-0.7996999999999974,4.0,6.0
,BBB-,350.3960000000001,0.6970999999999998,2.0,5.0
,BBB-,366.4640000000001,1.4103999999999997,2.0,5.0
,BBB-,334.39700000000005,0.8607999999999998,2.0,4.0
,BBB-,443.48100000000017,1.7770999999999997,3.0,7.0
,BBB-,443.48100000000017,1.7770999999999997,3.0,7.0
,BBB-,378.4060000000001,0.4864999999999999,3.0,5.0
,BBB-,384.4350000000001,0.5479999999999997,3.0,6.0
,BBB-,494.5690000000003,2.4962,2.0,6.0
,BBB-,454.50400000000013,2.0075,2.0,6.0
,BBB-,351.42800000000005,0.22180000000000105,3.0,5.0
,BBB-,365.4110000000001,0.023700000000000443,4.0,6.0
,BBB-,349.4120000000001,0.3181000000000002,3.0,5.0
,BBB-,594.6680000000002,-0.5885999999999969,2.0,11.0
,BBB-,481.53000000000026,1.6458999999999995,2.0,8.0
,BBB-,510.5760000000002,0.2761000000000022,4.0,7.0
,BBB-,549.6530000000004,1.4582000000000004,4.0,7.0
,BBB-,539.5920000000003,-0.23379999999999784,3.0,8.0
,BBB-,672.7020000000003,0.3610000000000016,8.0,11.0
,BBB-,521.5550000000003,1.025899999999999,4.0,7.0
,BBB-,729.7900000000003,-0.17439999999999772,7.0,11.0
,BBB-,429.47600000000017,-0.2481999999999987,4.0,6.0
,BBB-,426.49400000000014,2.4383999999999997,2.0,5.0
,BBB-,414.4610000000002,0.2472000000000002,3.0,6.0
,BBB-,416.4150000000002,0.5732999999999998,3.0,7.0
,BBB-,300.296,-1.523199999999998,1.0,7.0
,BBB+,496.5750000000003,3.555600000000003,2.0,6.0
,BBB+,475.3260000000003,2.3203,3.0,5.0
,BBB+,392.87900000000025,1.9000999999999997,3.0,5.0
,BBB+,358.43400000000014,1.7658,2.0,5.0
,BBB+,360.4500000000002,1.5575999999999999,3.0,5.0
,BBB+,460.5230000000004,1.9732999999999998,3.0,7.0
,BBB+,413.3410000000001,3.1655000000000015,2.0,4.0
,BBB+,378.4400000000001,1.6497,3.0,5.0
,BBB+,394.4390000000002,0.6204999999999998,4.0,6.0
,BBB+,464.5770000000003,3.929900000000003,2.0,4.0
,BBB+,392.8790000000002,1.9830999999999999,2.0,5.0
,BBB+,378.44000000000017,1.5056,3.0,5.0
,BBB+,412.4290000000002,0.5685,4.0,6.0
,BBB+,376.4490000000002,0.8164999999999998,3.0,6.0
,BBB+,348.4830000000001,2.7466000000000013,2.0,4.0
,BBB-,372.40000000000015,1.7422000000000002,2.0,6.0
,BBB+,360.45000000000016,1.9898000000000002,2.0,5.0
,BBB-,360.45000000000016,1.8456999999999997,2.0,5.0
"(8s,9s,11s,14s,17s)-11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",BBB-,346.46700000000016,2.6667000000000005,2.0,4.0
,BBB-,362.4660000000002,1.7815999999999996,3.0,5.0
,BBB+,462.5390000000004,2.1973,3.0,7.0
,BBB+,486.6490000000005,4.302900000000004,2.0,6.0
,BBB+,378.53400000000016,2.7191000000000014,3.0,5.0
,BBB-,360.4500000000001,2.0031000000000003,2.0,5.0
,BBB+,288.43100000000004,3.8792000000000026,1.0,2.0
,BBB-,302.458,4.269300000000005,1.0,2.0
,BBB+,346.4670000000001,2.8108000000000017,2.0,4.0
,BBB+,380.45600000000013,1.8737,3.0,5.0
"(9s,15s)-15-amino-1-methyltricyclo[7.5.1.02,7]pentadeca-2(7),3,5-trien-4-ol",BBB+,245.366,3.113600000000001,2.0,2.0
,BBB-,274.40399999999994,3.4891000000000028,1.0,2.0
,BBB-,270.37199999999996,3.817400000000002,1.0,2.0
,BBB-,272.3879999999999,3.6092000000000026,2.0,2.0
